OU342972.1:6584468-6584847	OU342972.1:6584468-6584847
OU342974.1:13274281-13275390	OU342966.1:16012307-16013225
OU342974.1:13274281-13275390	OU342967.1:14532722-14533642
OU342974.1:13274281-13275390	OU342969.1:17525881-17526621
OU342974.1:13274281-13275390	OU342960.1:26922439-26923177
OU342974.1:13274281-13275390	OU342972.1:6445816-6446734
OU342974.1:13274281-13275390	OU342973.1:11327624-11328532
OU342974.1:13274281-13275390	OU342973.1:23966599-23967515
OU342974.1:13274281-13275390	OU342976.1:5794656-5795575
OU342974.1:13274281-13275390	OU342976.1:17891008-17891932
OU342974.1:13274281-13275390	OU342964.1:14541478-14542400
OU342974.1:13274281-13275390	OU342976.1:16002424-16003225
OU342974.1:13274281-13275390	OU342980.1:12768324-12769243
OU342974.1:13274281-13275390	OU342980.1:15997741-15998661
OU342974.1:13274281-13275390	OU342968.1:17183142-17184061
OU342974.1:13274281-13275390	OU342960.1:43050206-43051124
OU342974.1:13274281-13275390	OU342983.1:18621316-18622223
OU342974.1:13274281-13275390	OU342985.1:12692062-12692983
OU342974.1:13274281-13275390	OU342989.1:7107825-7108747
OU342974.1:13274281-13275390	OU342975.1:17164821-17165741
OU342976.1:10502983-10504091	OU342976.1:10502983-10504091
OU342976.1:10502983-10504091	OU342967.1:14638935-14639734
OU342985.1:7846613-7847470	OU342985.1:7846613-7847470
OU426947.1:27006055-27006370	OU426947.1:27006055-27006370
OU426950.1:30079452-30081635	OU426950.1:30079452-30081635
OU426950.1:30079452-30081635	OZ183575.1:7410030-7410313
OU426950.1:30079452-30081635	OV277709.1:17697323-17697966
OU426950.1:30079452-30081635	CM079453.1:247789965-247790558
OU426950.1:30079452-30081635	NQII01013328.1:1137-1730
OU426950.1:30079452-30081635	OZ172862.1:2863961-2864456
OU426950.1:30079452-30081635	CM081048.1:2202770-2203152
OU426950.1:30079452-30081635	RSAL01000062.1:83698-84174
OU426950.1:30079452-30081635	RSAL01000001.1:4234379-4234853
OU426950.1:30079452-30081635	OU963898.1:3000541-3001015
OU426950.1:30079452-30081635	RSAL01000008.1:2675768-2676238
OU426950.1:30079452-30081635	RSAL01000034.1:2715294-2715764
OX465252.1:194160-194667	OX465252.1:194160-194667
OX465252.1:194160-194667	OX465243.1:20310911-20311414
OX465258.1:13568347-13568858	OX465258.1:13568347-13568858
OX465258.1:13568347-13568858	OX465258.1:1105273-1105780
OX465258.1:13568347-13568858	CAXWAB010000004.1:23276309-23276819
OX465258.1:13568347-13568858	OZ183550.1:1212531-1213040
OX465258.1:13568347-13568858	CAXWAB010000024.1:10785695-10786204
OX465258.1:13568347-13568858	OX371209.1:15378836-15379345
OX465258.1:13568347-13568858	OX371211.1:15878806-15879312
OX465258.1:13568347-13568858	OX371215.1:6496600-6497106
OX465391.1:4555625-4555834	OX465391.1:4555625-4555834
OX465406.1:10962645-10963155	OX465406.1:10962645-10963155
OX465549.1:4852338-4852585	OX465549.1:4852338-4852585
OX577862.1:2400268-2400665	OX577862.1:2400268-2400665
OX578235.1:4604610-4604986	OX578235.1:4604610-4604986
OX637310.1:19223728-19224045	OX637310.1:19223728-19224045
OX637310.1:19223728-19224045	OX465550.1:3667501-3667807
OX637875.1:3100580-3100759	OX637875.1:3100580-3100759
OX637895.1:7748414-7748701	OX637895.1:7748414-7748701
OX637896.1:8983771-8983972	OX637896.1:8983771-8983972
OX637896.1:8983771-8983972	HG993160.1:2973543-2973704
OY720223.1:10043029-10044088	OY720223.1:10043029-10044088
OY720223.1:10043029-10044088	OY720223.1:10049260-10049645
OY720223.1:10043029-10044088	OY720223.1:10055695-10056754
OY720223.1:10043029-10044088	OY720223.1:10062320-10063379
OY720223.1:10043029-10044088	OY720223.1:10068966-10069630
OY720223.1:10043029-10044088	OY720223.1:10075554-10076218
OY720223.1:10043029-10044088	OY720223.1:10083567-10084231
OY720223.1:10043029-10044088	OY720223.1:10090120-10090411
OY720223.1:10043029-10044088	OY720223.1:10094823-10095146
OY720223.1:10043029-10044088	OY720223.1:10112160-10112824
OY720223.1:10043029-10044088	OX465243.1:24389864-24390026
OY720223.1:10043029-10044088	OY720223.1:10036406-10037464
OY735277.1:7110698-7111230	OY735277.1:7110698-7111230
OY743104.1:7298605-7299196	OY743104.1:7298605-7299196
OY971417.1:1844834-1845982	OY971417.1:1844834-1845982
OZ182070.1:30153055-30153738	OZ182070.1:30153055-30153738
OZ182970.1:15094182-15094703	OZ182970.1:15094182-15094703
OZ182970.1:15094182-15094703	CAXVZF010000027.1:6034052-6034569
OZ182988.1:784364-784560	OZ182988.1:784364-784560
OZ182988.1:784364-784560	CAXVZF010000016.1:939414-939610
OZ182998.1:44413061-44413230	OZ182998.1:44413061-44413230
OZ182998.1:44528147-44528489	OZ182998.1:44528147-44528489
OZ182998.1:44679797-44680267	OZ182998.1:44679797-44680267
OZ183005.1:9830338-9830613	OZ183005.1:9830338-9830613
OZ183005.1:9830338-9830613	CAXVYZ010000083.1:9236486-9236761
OZ183555.1:25175125-25175499	OZ183555.1:25175125-25175499
OZ183567.1:19276289-19276786	OZ183567.1:19276289-19276786
OZ183567.1:19276289-19276786	CAXWAB010000021.1:19118927-19119424
OZ183567.1:19276289-19276786	OZ183550.1:26661780-26662269
OZ183567.1:19276289-19276786	CAXWAB010000006.1:26493118-26493607
OZ183575.1:4386417-4386781	OZ183575.1:4386417-4386781
OZ183575.1:7471637-7472056	OZ183575.1:7471637-7472056
RPCZ01000028.1:1560415-1561014	RPCZ01000028.1:1560415-1561014
RPCZ01000028.1:1560415-1561014	CAKASE010000069.1:4084885-4085473
RPCZ01000040.1:1589451-1589928	RPCZ01000040.1:1589451-1589928
RPCZ01000040.1:1589451-1589928	CAKASE010000045.1:5434664-5434866
SSWZ01000619.1:40353-40720	SSWZ01000619.1:40353-40720
SSWZ01000619.1:40353-40720	CM037746.1:14571210-14571577
SSWZ01000619.1:40353-40720	CM038791.1:14372705-14373072
CAXVZF010000024.1:11777713-11778073	CAXVZF010000024.1:11777713-11778073
CAXVZF010000024.1:11777713-11778073	OZ182964.1:25722820-25723176
CAXVZF010000041.1:2423079-2423260	CAXVZF010000041.1:2423079-2423260
CAXWAB010000021.1:18768080-18768242	CAXWAB010000021.1:18768080-18768242
CAXWAB010000029.1:7584874-7585500	CAXWAB010000029.1:7584874-7585500
CM034407.1:11193744-11193932	CM034407.1:11193744-11193932
CM037735.1:6477743-6478680	CM037735.1:6477743-6478680
CM037735.1:6477743-6478680	CM037742.1:6620920-6621855
CM037735.1:6477743-6478680	CM038780.1:6540742-6541677
CM037739.1:12968958-12969313	CM037739.1:12968958-12969313
CM038788.1:8477775-8478082	CM038788.1:8477775-8478082
CM038788.1:8477775-8478082	CM037736.1:8076505-8076788
CM054780.1:2219675-2219976	CM054780.1:2219675-2219976
CM054780.1:2219675-2219976	CM054831.1:2286426-2286722
CM063652.1:4477152-4477726	CM063652.1:4477152-4477726
CM063653.1:18757374-18757590	CM063653.1:18757374-18757590
CM063653.1:25612189-25612402	CM063653.1:25612189-25612402
CM066612.1:14636846-14637522	CM066612.1:14636846-14637522
CM066630.1:10634210-10634458	CM066630.1:10634210-10634458
CM079453.1:163903783-163903993	CM079453.1:163903783-163903993
CM079453.1:163903783-163903993	NQII01000416.1:803231-803420
OW203667.1:9596921-9597273	OW203667.1:9596921-9597273
OX352740.1:1288835-1289133	OX352740.1:1288835-1289133
OX371194.1:15575816-15576186	OX371194.1:15575816-15576186
OX376063.1:906378-906697	OX376063.1:906378-906697
OX376063.1:906378-906697	OX376063.1:1661028-1661342
OX382241.1:5901140-5901405	OX382241.1:5901140-5901405
OX387422.1:60471818-60472052	OX387422.1:60471818-60472052
OX402562.1:5523053-5523498	OX402562.1:5523053-5523498
OX411758.1:17013825-17014101	OX411758.1:17013825-17014101
OX411769.1:17658677-17659001	OX411769.1:17658677-17659001
OX421311.1:41802562-41802730	OX421311.1:41802562-41802730
OX451384.1:32288273-32288439	OX451384.1:32288273-32288439
OX459007.1:5971028-5971881	OX459007.1:5971028-5971881
OX463808.1:29698231-29698903	OX463808.1:29698231-29698903
OX463808.1:29698231-29698903	OX463808.1:29707616-29708288
OX465243.1:20308631-20309010	OX465243.1:20308631-20309010
OX465245.1:20594433-20596241	OX465245.1:20594433-20596241
OZ008346.1:9269902-9270301	OZ008346.1:9269902-9270301
OZ059865.1:25085920-25086088	OZ059865.1:25085920-25086088
OZ060645.1:22504684-22505682	OZ060645.1:22504684-22505682
OZ172875.1:6382579-6383004	OZ172875.1:6382579-6383004
OZ175095.1:16883485-16883770	OZ175095.1:16883485-16883770
OZ175095.1:16883485-16883770	OZ175095.1:17753371-17753656
OZ175095.1:16883485-16883770	OZ175095.1:18025362-18025647
OZ175111.1:7159362-7159639	OZ175111.1:7159362-7159639
OZ177807.1:7796727-7797097	OZ177807.1:7796727-7797097
OZ177807.1:7796727-7797097	CAXVHX010000024.1:7834458-7834618
OZ177807.1:7796727-7797097	OZ177819.1:7501156-7501316
OZ179774.1:17057142-17057391	OZ179774.1:17057142-17057391
OZ179774.1:17057142-17057391	CAXVPC010000021.1:6977306-6977550
OZ179774.1:17057142-17057391	OZ182965.1:10891862-10892107
OZ179774.1:17057142-17057391	CAXVZF010000026.1:11022809-11023054
OZ179774.1:17057142-17057391	OZ179764.1:7834830-7835074
OZ179774.1:17057142-17057391	OZ179774.1:9673674-9673922
OZ179774.1:17057142-17057391	CAXVPC010000010.1:1928773-1929017
OZ179774.1:17057142-17057391	CAXVPC010000023.1:4016965-4017209
OZ179774.1:17057142-17057391	CAXVPN010000002.1:6756345-6756585
OZ179774.1:17057142-17057391	CAXVPN010000005.1:3951637-3951881
OZ179774.1:17057142-17057391	HG992200.1:6001316-6001560
OZ179774.1:17057142-17057391	OZ179760.1:3964018-3964262
OZ179774.1:17057142-17057391	OZ179767.1:17383201-17383445
OZ179774.1:17057142-17057391	OZ179780.1:652003-652247
OZ179774.1:17057142-17057391	OZ182986.1:12272148-12272395
OZ179774.1:17057142-17057391	OZ179756.1:6094747-6094985
OZ179774.1:17057142-17057391	OZ182970.1:18267737-18267962
OZ179774.1:17057142-17057391	CAXVZF010000027.1:2907049-2907185
OZ179779.1:15208171-15209008	OZ179779.1:15208171-15209008
OZ179962.1:1584929-1585109	OZ179962.1:1584929-1585109
CM057002.1:29456970-29457183	CM057002.1:29456970-29457183
CM063640.1:69563788-69564696	CM063640.1:69563788-69564696
CM063640.1:124050380-124051243	CM063640.1:124050380-124051243
CM063640.1:246392609-246392828	CM063640.1:246392609-246392828
CM063640.1:282368270-282368718	CM063640.1:282368270-282368718
CM063640.1:333315558-333317186	CM063640.1:333315558-333317186
CM063641.1:40770504-40770860	CM063641.1:40770504-40770860
CM063641.1:48288571-48289527	CM063641.1:48288571-48289527
CM063641.1:73123547-73123940	CM063641.1:73123547-73123940
CM063641.1:73123547-73123940	OX451211.1:988762-988955
CM063641.1:73123547-73123940	OX031016.1:43910393-43910584
CM063641.1:73124794-73125175	CM063641.1:73124794-73125175
CM063646.1:34116854-34117689	CM063646.1:34116854-34117689
OW204005.1:8940739-8941438	OW204005.1:8940739-8941438
CM037738.1:12473837-12474166	CM037738.1:12473837-12474166
DVYY01009298.1:1512-1726	DVYY01009298.1:1512-1726
DWOM01046283.1:571-757	DWOM01046283.1:571-757
DWSS01000048.1:1580-2046	DWSS01000048.1:1580-2046
FR989953.1:7435635-7435875	FR989953.1:7435635-7435875
FR990044.1:23746500-23746832	FR990044.1:23746500-23746832
JAWQUS010000027.1:22349530-22349737	JAWQUS010000027.1:22349530-22349737
JAYDZJ010256331.1:814-1341	JAYDZJ010256331.1:814-1341
LGIB01000648.1:2791-3177	LGIB01000648.1:2791-3177
LGIB01000648.1:2791-3177	CM037734.1:25722887-25723255
LGIB01000648.1:2791-3177	SSWZ01000153.1:422950-423336
NJDC01000999.1:48697-48963	NJDC01000999.1:48697-48963
NJDD01011497.1:11325-11516	NJDD01011497.1:11325-11516
OU015671.1:3854094-3854273	OU015671.1:3854094-3854273
OW203996.1:12395426-12395879	OW203996.1:12395426-12395879
OX411752.1:25008399-25010564	OX411752.1:25008399-25010564
OX421472.1:2833639-2833867	OX421472.1:2833639-2833867
OX637871.1:5170440-5170791	OX637871.1:5170440-5170791
OY748296.1:21538298-21538497	OY748296.1:21538298-21538497
OZ125708.1:15372964-15373179	OZ125708.1:15372964-15373179
OZ173989.1:8199273-8199657	OZ173989.1:8199273-8199657
OZ179963.1:4395605-4395825	OZ179963.1:4395605-4395825
OZ179963.1:4395605-4395825	CAXVQE010000003.1:4466269-4466471
OZ183586.1:5706742-5706905	OZ183586.1:5706742-5706905
OZ183598.1:3578279-3578564	OZ183598.1:3578279-3578564
RSAL01000037.1:1414027-1414524	RSAL01000037.1:1414027-1414524
RSAL01003080.1:4073-4793	RSAL01003080.1:4073-4793
RSAL01003080.1:4073-4793	RSAL01000063.1:2431877-2432400
RSAL01003080.1:4073-4793	RSAL01000238.1:84545-85068
RSAL01003080.1:4073-4793	OU963894.1:60207648-60208171
RSAL01003080.1:4073-4793	OU963895.1:37722235-37722760
RSAL01003080.1:4073-4793	OU963906.1:5162358-5162881
RSAL01003080.1:4073-4793	OU963911.1:23207992-23208513
RSAL01003080.1:4073-4793	OU963923.1:6978805-6979328
RSAL01003080.1:4073-4793	RSAL01000052.1:2211865-2212388
RSAL01003080.1:4073-4793	OU963894.1:47429889-47430412
RSAL01003080.1:4073-4793	RSAL01000022.1:3948984-3949241
RSAL01003080.1:4073-4793	RSAL01000203.1:980596-981090
RSAL01003080.1:4073-4793	OU963895.1:32615331-32615860
RSAL01003080.1:4073-4793	RSAL01000655.1:14769-15298
RSAL01003080.1:4073-4793	OU963923.1:462017-462532
RSAL01003080.1:4073-4793	RSAL01000006.1:1793643-1794163
RSAL01003080.1:4073-4793	RSAL01000002.1:7923288-7923810
RSAL01003080.1:4073-4793	OX465245.1:20275824-20276097
