LR990046.1:17392347-17392724	LR990046.1:17392347-17392724
OU963906.1:5159855-5160073	RSAL01000015.1:4888760-4888978
OU963906.1:5159855-5160073	OU963916.1:5020876-5021088
OU963906.1:5159855-5160073	RSAL01000052.1:2214656-2214873
OU963906.1:5159855-5160073	OU963904.1:15352004-15352221
OU342985.1:18790559-18790776	OU342985.1:18790559-18790776
OU342985.1:18790559-18790776	CAXVHE010000017.1:22313250-22313453
OU342985.1:18790559-18790776	OU342963.1:5311399-5311576
OU342985.1:18790559-18790776	OU342972.1:25200776-25200954
OU342985.1:18790559-18790776	OU342977.1:2440657-2440834
OU342985.1:18790559-18790776	OZ172868.1:19808028-19808224
OU342985.1:18790559-18790776	OU342963.1:30026237-30026435
OU342985.1:18790559-18790776	OU342972.1:3667115-3667316
OU342985.1:18790559-18790776	CAXMYC010000268.1:968959-969155
OU342985.1:18790559-18790776	CAXMYC010000744.1:39162-39358
OU342985.1:18790559-18790776	OW204001.1:98314-98515
OU342985.1:18790559-18790776	OU342975.1:11468756-11468961
OU342985.1:18790559-18790776	OU342964.1:30117866-30118071
OU342985.1:18790559-18790776	OU342975.1:5389986-5390191
OU426954.1:949899-951945	OU426954.1:949899-951945
OU426976.1:3518011-3518431	OU426976.1:3518011-3518431
OU426976.1:3518011-3518431	OU426976.1:3676734-3677153
OU426976.1:3518011-3518431	OU426976.1:3679185-3679604
OU426976.1:3787332-3787513	OU426976.1:3787332-3787513
OU426976.1:3813749-3814460	OU426976.1:3813749-3814460
OU538744.1:4763160-4763318	OU538744.1:4763160-4763318
OU538746.1:3985268-3986138	OU538746.1:3985268-3986138
OU538748.1:6156620-6157030	OU538748.1:6156620-6157030
OU612027.1:15702194-15702411	OU612027.1:15702194-15702411
OU696489.1:3569030-3569901	OU696489.1:3569030-3569901
OU744302.1:1487185-1487567	OU744302.1:1487185-1487567
OX465257.1:19606268-19606526	OX465257.1:19606268-19606526
OX465257.1:19606268-19606526	OX465257.1:4186521-4186779
OX465257.1:19606268-19606526	OX465250.1:3947396-3947652
OX465262.1:8306262-8306512	OX465262.1:8306262-8306512
OX465264.1:13388780-13389039	OX465264.1:13388780-13389039
OX465264.1:13388780-13389039	OX439378.1:2764420-2764679
OX465264.1:13388780-13389039	OZ172868.1:18710467-18710726
OX465264.1:13388780-13389039	OZ172870.1:2194710-2194968
OX465264.1:13388780-13389039	OZ172880.1:1689865-1690124
OX465265.1:3002647-3002904	OX465265.1:3002647-3002904
OX465265.1:15499547-15499788	OX465265.1:15499547-15499788
OX465266.1:3760415-3760604	OX465266.1:3760415-3760604
OX465268.1:2656420-2656634	OX465268.1:2656420-2656634
OX465268.1:2656420-2656634	CATLJT010000042.1:124029-124242
OX465268.1:2656420-2656634	OX465272.1:366312-366522
OX465389.1:295769-296065	OX465389.1:295769-296065
OX465562.1:20334684-20334900	OX465562.1:20334684-20334900
OX637885.1:7999105-7999405	OX637885.1:7999105-7999405
OX637896.1:4540021-4540445	OX637896.1:4540021-4540445
OY039085.1:2446182-2446438	OY039085.1:2446182-2446438
OY720222.1:3231186-3231617	OY720222.1:3231186-3231617
OY720222.1:3231186-3231617	OY720222.1:3236700-3237131
OY720222.1:3231186-3231617	OY720222.1:3242217-3242648
OY720222.1:3231186-3231617	OY720222.1:3265265-3265696
OY720222.1:3235334-3235794	OY720222.1:3235334-3235794
OY720222.1:3235334-3235794	OY720222.1:3229846-3230223
OY720222.1:3235334-3235794	OY720222.1:3240851-3241311
OY720222.1:3235334-3235794	OY720222.1:3262918-3263272
OY720222.1:3235334-3235794	OY720222.1:3269417-3269771
OY720223.1:10136053-10137574	OY720223.1:10136053-10137574
OY720223.1:10136053-10137574	OY720223.1:10149212-10150733
OY720223.1:10136053-10137574	OY720223.1:10155822-10157343
OY720223.1:10136053-10137574	OY720223.1:10164459-10165980
OY720223.1:10136053-10137574	OY720223.1:10170637-10172158
OY720223.1:10136053-10137574	OY720223.1:10177257-10178778
OY720223.1:10136053-10137574	OY720223.1:10183183-10184704
OY720223.1:10136053-10137574	OY720223.1:10129449-10130957
OY720595.1:11239451-11239739	OY720595.1:11239451-11239739
OY751350.1:15657457-15657745	OY751350.1:15657457-15657745
OY759189.1:1548055-1548386	OY759189.1:1548055-1548386
OY979443.1:15003175-15003541	OY979443.1:15003175-15003541
OY979753.1:1377498-1377811	OY979753.1:1377498-1377811
OY979753.1:1377498-1377811	CM085361.1:1276718-1276921
OY982584.1:13121453-13121621	OY982584.1:13121453-13121621
OU342975.1:25801780-25802060	OU342975.1:25801780-25802060
OU342975.1:26988939-26990995	OU342975.1:26988939-26990995
OU342975.1:26988939-26990995	OU342979.1:8842097-8842349
OU342975.1:26988939-26990995	CAKOHE010000036.1:44215-45534
OU342975.1:26988939-26990995	CAKOHE010000091.1:75846-77165
OU342975.1:26988939-26990995	CAKOHE010000042.1:180732-181908
OU342975.1:26988939-26990995	CAKOHE010000086.1:168137-169313
OU342975.1:26988939-26990995	CAKOHE010000016.1:46024-47200
OU342975.1:26988939-26990995	CAKOHE010000031.1:151719-152305
OU342975.1:26988939-26990995	OU342966.1:16015205-16017237
OU342975.1:26988939-26990995	OU342966.1:23162064-23164090
OU342975.1:26988939-26990995	OU342969.1:5091203-5092552
OU342977.1:3192357-3194239	OU342977.1:3192357-3194239
OU342977.1:3192357-3194239	OU342962.1:29802069-29803935
OU342977.1:3192357-3194239	OU342965.1:9899218-9901095
OU342977.1:3192357-3194239	OU342961.1:7874063-7875936
OU342977.1:3192357-3194239	OU342974.1:28378615-28380492
OU342977.1:3192357-3194239	OU342971.1:5511836-5513712
OU342977.1:3192357-3194239	OU342978.1:5606461-5608335
OU342977.1:3192357-3194239	OU342967.1:857434-859285
OU342977.1:3192357-3194239	OU342967.1:25054956-25056787
OU342977.1:3192357-3194239	OU342978.1:4866853-4868710
OU342977.1:3192357-3194239	OU342966.1:26333710-26335563
OU342977.1:3192357-3194239	OU342977.1:26351848-26353694
OU342977.1:11633773-11635743	OU342977.1:11633773-11635743
OU342977.1:24099813-24101871	OU342977.1:24099813-24101871
OU342977.1:24099813-24101871	OU342989.1:10142718-10143321
OU342977.1:24099813-24101871	OU342960.1:1593069-1595045
OU342977.1:24099813-24101871	OU342968.1:26980092-26982105
OU342977.1:24099813-24101871	OU342971.1:14511024-14513061
OU342977.1:24099813-24101871	OU342971.1:29343919-29345896
OU342977.1:24099813-24101871	OU342972.1:28518401-28520416
OU342977.1:24099813-24101871	OU342961.1:5875964-5877473
OU342977.1:24099813-24101871	OU342962.1:1691533-1693513
OU342977.1:24099813-24101871	OU342965.1:6068812-6070839
OU342977.1:24099813-24101871	OU342974.1:5876685-5878163
OU342977.1:24099813-24101871	OU342975.1:5293764-5295796
OU342978.1:6867182-6867702	OU342978.1:6867182-6867702
OU342979.1:8813557-8814773	OU342979.1:8813557-8814773
OU342981.1:9950475-9954467	OU342981.1:9950475-9954467
